기분이 외롭네,feeling
왠지 우울하네,feeling
요즘 우네,feeling
요즘따라 울먹이네,feeling
나 울적하네,feeling
상당히 울컥하네,feeling
사실 원통하네,feeling
오늘따라 유감스럽네,feeling
여기 음울하네,feeling
분위기가 자책하네,feeling
되게 자포자기하네,feeling
뭔가 적적하네,feeling
부쩍 절규하네,feeling
오늘 절망하네,feeling
좀 절박하네,feeling
음 절실하네,feeling
어쩐지 좌절되네,feeling
정말 죄송하네,feeling
많이 죄책감드네,feeling
기분이 주눅드네,feeling
왠지 짠하네,feeling
요즘 찡하네,feeling
요즘따라 착잡하네,feeling
나 참담하네,feeling
상당히 참회하네,feeling
사실 창피하네,feeling
오늘따라 처량하네,feeling
여기 처절하네,feeling
분위기가 처참하네,feeling
되게 초라하네,feeling
뭔가 측은하네,feeling
부쩍 침울하네,feeling
오늘 침통하네,feeling
좀 탄식하네,feeling
음 통탄하네,feeling
어쩐지 한숨나오네,feeling
정말 한스럽네,feeling
많이 한탄하네,feeling
기분이 허무하네,feeling
왠지 허전하네,feeling
요즘 허탈하네,feeling
요즘따라 후회하네,feeling
나 휑하네,feeling
상당히 겁나네,feeling
사실 겁쟁이네,feeling
오늘따라 긴박하네,feeling
여기 긴장되네,feeling
분위기가 두렵네,feeling
되게 무섭네,feeling
뭔가 무시무시하네,feeling
부쩍 불안정하네,feeling
오늘 불안하네,feeling
좀 살벌하네,feeling
음 새파래지네,feeling
어쩐지 섬뜩하네,feeling
정말 소름끼치네,feeling
많이 스산하네,feeling
기분이 아슬아슬하네,feeling
왠지 아찔하네,feeling
요즘 안절부절하네,feeling
요즘따라 오싹하네,feeling
나 으스스하네,feeling
상당히 을씨년스럽네,feeling
사실 잔인하네,feeling
오늘따라 잔혹하네,feeling
여기 조마조마하네,feeling
분위기가 초조하네,feeling
되게 아프네,feeling
뭔가 헤어졌네,feeling
부쩍 떨어졌네,feeling
오늘 다쳤네,feeling
좀 꿀꿀하네,feeling
음 갑갑하네,feeling
어쩐지 고리타분하네,feeling
정말 귀찮네,feeling
많이 답답하네,feeling
기분이 따분하네,feeling
왠지 무료하네,feeling
요즘 서먹하네,feeling
요즘따라 신통찮네,feeling
나 싫증나네,feeling
상당히 심드렁하네,feeling
사실 심심하네,feeling
오늘따라 어색하네,feeling
여기 재미없네,feeling
분위기가 지겹네,feeling
되게 지긋지긋하네,feeling
뭔가 지루하네,feeling
부쩍 집 가고 싶네,feeling
오늘 골치아프네,feeling
좀 기진맥진하네,feeling
음 아프네,feeling
어쩐지 지끈거리네,feeling
정말 피곤하네,feeling
많이 잠오네,feeling
기분이 졸리네,feeling
왠지 싫네,feeling
요즘 속이 안좋네,feeling
요즘따라 꽝이네,feeling
나 메롱이네,feeling
상당히 스트레스받네,feeling
사실 별로네,feeling
오늘따라 기분나쁘네,feeling
여기 힘드네,feeling
분위기가 야근이네,feeling
되게 잠이안오네,feeling
뭔가 무기력하네,feeling
부쩍 수면부족이네,feeling
오늘 정신줄 놓았네,feeling
좀 망했네,feeling
음 갑작스럽네,feeling
어쩐지 경악했네,feeling
정말 급작스럽네,feeling
많이 기겁했네,feeling
기분이 기절초풍했네,feeling
왠지 기절했네,feeling
요즘 까무러치네,feeling
요즘따라 당혹스럽네,feeling
나 당황스럽네,feeling
상당히 뜨악했네,feeling
사실 만만치않네,feeling
오늘따라 충격받았네,feeling
여기 움찔했네,feeling
분위기가 이상하네,feeling
되게 철렁했네,feeling
뭔가 충격적이네,feeling
부쩍 흠칫했네,feeling
오늘 격노했네,feeling
좀 격분했네,feeling
음 격앙되네,feeling
어쩐지 격양되네,feeling
정말 격해지네,feeling
많이 괘씸하네,feeling
기분이 굴욕적이네,feeling
왠지 기분나쁘네,feeling
요즘 나쁘네,feeling
요즘따라 노여워하네,feeling
나 멸시당하네,feeling
상당히 모멸감드네,feeling
사실 모욕적이네,feeling
오늘따라 못됐네,feeling
여기 무시당했네,feeling
분위기가 밉네,feeling
되게 버럭했네,feeling
뭔가 분노하네,feeling
부쩍 분통터지네,feeling
오늘 분하네,feeling
좀 불만스럽네,feeling
음 불만족스럽네,feeling
어쩐지 비아냥거리네,feeling
정말 삐쳤네,feeling
많이 속썩이네,feeling
기분이 신경질적이네,feeling
왠지 심술궂네,feeling
요즘 야박하네,feeling
요즘따라 약오르네,feeling
나 얄밉네,feeling
상당히 어이없네,feeling
사실 언짢네,feeling
오늘따라 울화통터지네,feeling
여기 원망스럽네,feeling
분위기가 의심스럽네,feeling
되게 증오하네,feeling
뭔가 지랄하네,feeling
부쩍 질투하네,feeling
오늘 짜증나네,feeling
좀 치가 떨리네,feeling
음 치밀어오르네,feeling
어쩐지 치사하네,feeling
정말 치욕적이네,feeling
많이 고통스럽네,feeling
기분이 죽고싶네,feeling
왠지 토나오네,feeling
요즘 화나네,feeling
오늘 가뿐해요,feeling
좀 갈구해요,feeling
음 갈망해요,feeling
어쩐지 감개무량해요,feeling
정말 감격했어요,feeling
많이 감동했어요,feeling
기분이 감미로워요,feeling
왠지 감사해요,feeling
요즘 감질나요,feeling
요즘따라 경쾌해요,feeling
나 고마워요,feeling
상당히 궁금해요,feeling
사실 근사해요,feeling
오늘따라 기분좋아요,feeling
여기 기뻐요,feeling
분위기가 낭만적이에요,feeling
되게 달가워요,feeling
뭔가 대견해요,feeling
부쩍 두근거려요,feeling
오늘 따뜻해요,feeling
좀 따스해요,feeling
음 만족해요,feeling
어쩐지 반가워요,feeling
정말 보기좋아요,feeling
많이 부러워해요,feeling
기분이 뿌듯해요,feeling
왠지 사랑스러워요,feeling
요즘 상쾌해요,feeling
요즘따라 상큼해요,feeling
나 설레요,feeling
상당히 섹시해요,feeling
사실 속시원해요,feeling
오늘따라 신나요,feeling
여기 신명나요,feeling
분위기가 신바람나요,feeling
되게 신비로워요,feeling
뭔가 싱글벙글해요,feeling
부쩍 아리송해요,feeling
오늘 알쏭달쏭해요,feeling
좀 어여뻐요,feeling
음 예뻐요,feeling
어쩐지 우아해요,feeling
정말 웃어요,feeling
많이 웃어넘겨요,feeling
기분이 유쾌해요,feeling
왠지 자부해요,feeling
요즘 재미있어요,feeling
요즘따라 조심스러워요,feeling
나 좋아요,feeling
상당히 즐거워요,feeling
사실 천만다행이에요,feeling
오늘따라 친근해요,feeling
여기 친숙해요,feeling
분위기가 콩닥거려요,feeling
되게 쾌적해요,feeling
뭔가 탐나해요,feeling
부쩍 통쾌해요,feeling
오늘 편안해요,feeling
좀 행복해요,feeling
음 후련해요,feeling
어쩐지 훌륭해요,feeling
정말 흐뭇해요,feeling
많이 흡족해요,feeling
기분이 흥겨워요,feeling
왠지 흥미로워요,feeling
요즘 희희낙락해요,feeling
요즘따라 이뻐요,feeling
나 가슴아파요,feeling
상당히 가슴앓이해요,feeling
사실 각박해요,feeling
오늘따라 간절해요,feeling
여기 걱정해요,feeling
분위기가 고달파요,feeling
되게 고독해요,feeling
뭔가 곤욕스러워요,feeling
부쩍 공허해요,feeling
오늘 괴로워요,feeling
좀 그리워해요,feeling
음 근심스러워요,feeling
어쩐지 글썽글썽해요,feeling
정말 기구해요,feeling
많이 기운없어요,feeling
기분이 낙담해요,feeling
왠지 낙심해요,feeling
요즘 난처해요,feeling
요즘따라 낭패스러워요,feeling
나 막막해요,feeling
상당히 망연자실해요,feeling
사실 먹먹해요,feeling
오늘따라 미안해요,feeling
여기 북받쳐요,feeling
분위기가 부끄러워요,feeling
되게 불쌍해요,feeling
뭔가 불행해요,feeling
부쩍 비참해요,feeling
오늘 비탄해요,feeling
좀 비통해요,feeling
음 뼈저려요,feeling
어쩐지 사무쳐요,feeling
정말 서러워요,feeling
많이 서운해요,feeling
기분이 섭섭해요,feeling
왠지 속상해요,feeling
요즘 송구해요,feeling
요즘따라 숙연해요,feeling
나 슬퍼해요,feeling
상당히 실망해요,feeling
사실 심각해요,feeling
오늘따라 심란해요,feeling
여기 쓸쓸해요,feeling
분위기가 씁쓸해요,feeling
되게 아까워요,feeling
뭔가 아쉬워요,feeling
부쩍 안쓰러워요,feeling
오늘 안타까워요,feeling
좀 암담해요,feeling
음 암울해요,feeling
어쩐지 애끓어요,feeling
정말 애처로워요,feeling
많이 야속해요,feeling
기분이 외로워요,feeling
왠지 우울해요,feeling
요즘 울어요,feeling
요즘따라 울먹여요,feeling
나 울적해요,feeling
상당히 울컥해요,feeling
사실 원통해요,feeling
오늘따라 유감스러워요,feeling
여기 음울해요,feeling
분위기가 자책해요,feeling
되게 자포자기해요,feeling
뭔가 적적해요,feeling
부쩍 절규해요,feeling
오늘 절망해요,feeling
좀 절박해요,feeling
음 절실해요,feeling
어쩐지 좌절돼요,feeling
정말 죄송해요,feeling
많이 죄책감들어요,feeling
기분이 주눅들어요,feeling
왠지 짠해요,feeling
요즘 찡해요,feeling
요즘따라 착잡해요,feeling
나 참담해요,feeling
상당히 참회해요,feeling
사실 창피해요,feeling
오늘따라 처량해요,feeling
여기 처절해요,feeling
분위기가 처참해요,feeling
되게 초라해요,feeling
뭔가 측은해요,feeling
부쩍 침울해요,feeling
오늘 침통해요,feeling
좀 탄식해요,feeling
음 통탄해요,feeling
어쩐지 한숨나와요,feeling
정말 한스러워요,feeling
많이 한탄해요,feeling
기분이 허무해요,feeling
왠지 허전해요,feeling
요즘 허탈해요,feeling
요즘따라 후회해요,feeling
나 휑해요,feeling
상당히 겁나요,feeling
사실 겁쟁이에요,feeling
오늘따라 긴박해요,feeling
여기 긴장돼요,feeling
분위기가 두려워요,feeling
되게 무서워요,feeling
뭔가 무시무시해요,feeling
부쩍 불안정해요,feeling
오늘 불안해요,feeling
좀 살벌해요,feeling
음 새파래져요,feeling
어쩐지 섬뜩해요,feeling
정말 소름끼쳐요,feeling
많이 스산해요,feeling
기분이 아슬아슬해요,feeling
왠지 아찔해요,feeling
요즘 안절부절해요,feeling
요즘따라 오싹해요,feeling
나 으스스해요,feeling
상당히 을씨년스러워요,feeling
사실 잔인해요,feeling
오늘따라 잔혹해요,feeling
여기 조마조마해요,feeling
분위기가 초조해요,feeling
되게 아파요,feeling
뭔가 헤어졌어요,feeling
부쩍 떨어졌어요,feeling
오늘 다쳤어요,feeling
좀 꿀꿀해요,feeling
음 갑갑해요,feeling
어쩐지 고리타분해요,feeling
정말 귀찮아요,feeling
많이 답답해요,feeling
기분이 따분해요,feeling
왠지 무료해요,feeling
요즘 서먹해요,feeling
요즘따라 신통찮아요,feeling
나 싫증나요,feeling
상당히 심드렁해요,feeling
사실 심심해요,feeling
오늘따라 어색해요,feeling
여기 재미없어요,feeling
분위기가 지겨워요,feeling
되게 지긋지긋해요,feeling
뭔가 지루해요,feeling
부쩍 집 가고 싶어요,feeling
오늘 골치아파요,feeling
좀 기진맥진해요,feeling
음 아파요,feeling
어쩐지 지끈거려요,feeling
정말 피곤해요,feeling
많이 잠와요,feeling
기분이 졸려요,feeling
왠지 싫어요,feeling
요즘 속이 안 좋아요,feeling
요즘따라 꽝이에요,feeling
나 메롱이에요,feeling
상당히 스트레스 받아요,feeling
사실 별로에요,feeling
오늘따라 기분나빠요,feeling
여기 힘들어요,feeling
분위기가 야근이에요,feeling
되게 잠이안와요,feeling
뭔가 무기력해요,feeling
부쩍 수면부족이에요,feeling
오늘 정신줄 놓았어요,feeling
좀 망했어요,feeling
음 갑작스러워요,feeling
어쩐지 경악했어요,feeling
정말 급작스러워요,feeling
많이 기겁했어요,feeling
기분이 기절초풍했어요,feeling
왠지 기절했어요,feeling
요즘 까무러쳐요,feeling
요즘따라 당혹스러워요,feeling
나 당황스러워요,feeling
상당히 뜨악했어요,feeling
사실 만만치않아요,feeling
오늘따라 충격받았어요,feeling
여기 움찔했어요,feeling
분위기가 이상해요,feeling
되게 철렁했어요,feeling
뭔가 충격적이에요,feeling
부쩍 흠칫했어요,feeling
오늘 격노했어요,feeling
좀 격분했어요,feeling
음 격앙돼요,feeling
어쩐지 격양돼요,feeling
정말 격해져요,feeling
많이 괘씸해요,feeling
기분이 굴욕적이에요,feeling
왠지 기분나빠요,feeling
요즘 나빠요,feeling
요즘따라 노여워해요,feeling
나 멸시당해요,feeling
상당히 모멸감들어요,feeling
사실 모욕적이에요,feeling
오늘따라 못됐어요,feeling
여기 무시당했어요,feeling
분위기가 미워요,feeling
되게 버럭했어요,feeling
뭔가 분노해요,feeling
부쩍 분통터져요,feeling
오늘 분해요,feeling
좀 불만스러워요,feeling
음 불만족스러워요,feeling
어쩐지 비아냥거려요,feeling
정말 삐쳤어요,feeling
많이 속썩여요,feeling
기분이 신경질적이에요,feeling
왠지 심술궂어요,feeling
요즘 야박해요,feeling
요즘따라 약올라요,feeling
나 얄미워요,feeling
상당히 어이없어요,feeling
사실 언짢아요,feeling
오늘따라 울화통터져요,feeling
여기 원망스러워요,feeling
분위기가 의심스러워요,feeling
되게 증오해요,feeling
뭔가 지랄해요,feeling
부쩍 질투해요,feeling
오늘 짜증나요,feeling
좀 치가 떨려요,feeling
음 치밀어올라요,feeling
어쩐지 치사해요,feeling
정말 치욕적이에요,feeling
많이 고통스러워요,feeling
기분이 죽고싶어요,feeling
왠지 토나와요,feeling
요즘 화나요,feeling
어쩐지 가뿐해 여기,feeling
어쩐지 갈구해 분위기가,feeling
어쩐지 갈망해 되게,feeling
여기 감개무량해 분위기가,feeling
여기 감격했어 되게,feeling
여기 감동했어 오늘따라,feeling
여기 감미로워 상당히,feeling
여기 감사해 왠지,feeling
요즘 감질나 나,feeling
요즘 경쾌해 상당히,feeling
요즘 고마워 사실,feeling
요즘 궁금해 있잖아,feeling
요즘 근사해 기분이,feeling
요즘 기분좋아 정말,feeling
요즘 기뻐 많이,feeling
분위기가 낭만적이야 되게,feeling
분위기가 달가워 많이,feeling
요즘 대견해 부쩍,feeling
부쩍 두근거려 요즘,feeling
나 따뜻해 부쩍,feeling
요즘따라 따스해 부쩍,feeling
오늘 좀 만족해 음,feeling
오늘 좀 반가워 많이,feeling
오늘 좀 보기좋아 기분이,feeling
오늘 좀 부러워해 왠지,feeling
오늘 좀 뿌듯해 상당히,feeling
오늘 좀 사랑스러워 되게,feeling
오늘 어쩐지 상쾌해 많이,feeling
오늘 어쩐지 상큼해 기분이,feeling
오늘 어쩐지 설레 나,feeling
오늘 어쩐지 섹시해 상당히,feeling
오늘 어쩐지 속시원해 사실,feeling
오늘 어쩐지 신나 되게,feeling
오늘 정말 신명나 많이,feeling
오늘 정말 신바람나 기분이,feeling
오늘 정말 신비로워 나,feeling
오늘 기분이 싱글벙글해 많이,feeling
오늘 상당히 아리송해 여기,feeling
오늘 여기 알쏭달쏭해 분위기가,feeling
좀 여기 어여쁘다 상당히,feeling
좀 여기 예뻐요 분위기가,feeling
나 오늘 우아해 좀,feeling
나 오늘 웃어 음,feeling
나 오늘 웃어넘겨 많이,feeling
나 오늘 유쾌해 기분이,feeling
나 기분이 자부해 오늘,feeling
기분이 나 재미있어 오늘,feeling
기분이 음 조심스러워 좀,feeling
기분이 오늘 좋아 좀,feeling
기분이 오늘 즐거워 많이,feeling
어쩐지 기분이 천만다행이야 오늘,feeling
왠지 오늘 친근해 기분이,feeling
왠지 나 친숙해 오늘,feeling
사실 나 콩닥거려 오늘,feeling
오늘 나 쾌적해 사실,feeling
나 오늘 탐나해 사실,feeling
요즘 나 통쾌해 사실,feeling
요즘 나 편안해 상당히,feeling
요즘 나 행복해 많이,feeling
요즘 나 후련해 되게,feeling
오늘따라 여기 훌륭해 되게,feeling
오늘따라 여기 흐뭇해 분위기가,feeling
오늘따라 왠지 흡족해 여기,feeling
오늘따라 분위기가 흥겨워 뭔가,feeling
뭔가 많이 흥미로워 좀,feeling
오늘 좀 희희낙락해 음,feeling
오늘 좀 이뻐 많이,feeling
오늘 좀 가슴아파 기분이,feeling
오늘 좀 가슴앓이해 왠지,feeling
오늘 좀 각박해 상당히,feeling
오늘 좀 간절해 되게,feeling
오늘 어쩐지 걱정해 많이,feeling
오늘 어쩐지 고달파 기분이,feeling
오늘 어쩐지 고독해 나,feeling
오늘 어쩐지 곤욕스러워 상당히,feeling
오늘 어쩐지 공허해 사실,feeling
오늘 어쩐지 괴로워 되게,feeling
오늘 정말 그리워해 많이,feeling
오늘 정말 근심스러워 기분이,feeling
오늘 정말 글썽글썽해 나,feeling
오늘 기분이 기구해 많이,feeling
오늘 상당히 기운없어 여기,feeling
오늘 여기 낙담해 분위기가,feeling
좀 여기 낙심해 상당히,feeling
좀 여기 난처해 분위기가,feeling
나 오늘 낭패스러워 좀,feeling
나 오늘 막막해 음,feeling
나 오늘 망연자실해 많이,feeling
나 오늘 먹먹해 기분이,feeling
나 기분이 미안해 오늘,feeling
기분이 나 북받쳐 오늘,feeling
기분이 음 부끄러워 좀,feeling
기분이 오늘 불쌍해 좀,feeling
기분이 오늘 불행해 많이,feeling
어쩐지 기분이 비참해 오늘,feeling
왠지 오늘 비탄해 기분이,feeling
왠지 나 비통해 오늘,feeling
사실 나 뼈저려 오늘,feeling
오늘 나 사무쳐 사실,feeling
나 오늘 서러워 사실,feeling
요즘 나 서운해 사실,feeling
요즘 나 섭섭해 상당히,feeling
요즘 나 속상해 많이,feeling
요즘 나 송구해 되게,feeling
오늘따라 여기 숙연해 되게,feeling
오늘따라 여기 슬퍼해 분위기가,feeling
오늘따라 왠지 실망해 여기,feeling
오늘따라 분위기가 심각해 뭔가,feeling
뭔가 많이 심란해 좀,feeling
오늘 좀 쓸쓸해 음,feeling
오늘 좀 씁쓸해 많이,feeling
오늘 좀 아까워 기분이,feeling
오늘 좀 아쉬워 왠지,feeling
오늘 좀 안쓰러워 상당히,feeling
오늘 좀 안타까워 되게,feeling
오늘 어쩐지 암담해 많이,feeling
오늘 어쩐지 암울해 기분이,feeling
오늘 어쩐지 애끓어 나,feeling
오늘 어쩐지 애처로워 상당히,feeling
오늘 어쩐지 야속해 사실,feeling
오늘 어쩐지 외로워 되게,feeling
오늘 정말 우울해 많이,feeling
오늘 정말 울어 기분이,feeling
오늘 정말 울먹여 나,feeling
오늘 기분이 울적해 많이,feeling
오늘 상당히 울컥해 여기,feeling
오늘 여기 원통해 분위기가,feeling
좀 여기 유감스러워 상당히,feeling
좀 여기 음울해 분위기가,feeling
나 오늘 자책해 좀,feeling
나 오늘 자포자기해 음,feeling
나 오늘 적적해 많이,feeling
나 오늘 절규해 기분이,feeling
나 기분이 절망해 오늘,feeling
기분이 나 절박해 오늘,feeling
기분이 음 절실해 좀,feeling
기분이 오늘 좌절돼 좀,feeling
기분이 오늘 죄송해 많이,feeling
어쩐지 기분이 죄책감들어 오늘,feeling
왠지 오늘 주눅들어 기분이,feeling
왠지 나 짠해 오늘,feeling
사실 나 찡해 오늘,feeling
오늘 나 착잡해 사실,feeling
나 오늘 참담해 사실,feeling
요즘 나 참회해 사실,feeling
요즘 나 창피해 상당히,feeling
요즘 나 처량해 많이,feeling
요즘 나 처절해 되게,feeling
오늘따라 여기 처참해 되게,feeling
오늘따라 여기 초라해 분위기가,feeling
오늘따라 왠지 측은해 여기,feeling
오늘따라 분위기가 침울해 뭔가,feeling
뭔가 많이 침통해 좀,feeling
오늘 좀 탄식해 음,feeling
오늘 좀 통탄해 많이,feeling
오늘 좀 한숨나와 기분이,feeling
오늘 좀 한스러워 왠지,feeling
오늘 좀 한탄해 상당히,feeling
오늘 좀 허무해 되게,feeling
오늘 어쩐지 허전해 많이,feeling
오늘 어쩐지 허탈해 기분이,feeling
오늘 어쩐지 후회해 나,feeling
오늘 어쩐지 휑해 상당히,feeling
오늘 어쩐지 겁나 사실,feeling
오늘 어쩐지 겁쟁이야 되게,feeling
오늘 정말 긴박해 많이,feeling
오늘 정말 긴장돼 기분이,feeling
오늘 정말 두려워 나,feeling
오늘 기분이 무서워 많이,feeling
오늘 상당히 무시무시해 여기,feeling
오늘 여기 불안정해 분위기가,feeling
좀 여기 불안해 상당히,feeling
좀 여기 살벌해 분위기가,feeling
나 오늘 새파래져 좀,feeling
나 오늘 섬뜩해 음,feeling
나 오늘 소름끼쳐 많이,feeling
나 오늘 스산해 기분이,feeling
나 기분이 아슬아슬해 오늘,feeling
기분이 나 아찔해 오늘,feeling
기분이 음 안절부절해 좀,feeling
기분이 오늘 오싹해 좀,feeling
기분이 오늘 으스스해 많이,feeling
어쩐지 기분이 을씨년스러워 오늘,feeling
왠지 오늘 잔인해 기분이,feeling
왠지 나 잔혹해 오늘,feeling
사실 나 조마조마해 오늘,feeling
오늘 나 초조해 사실,feeling
나 오늘 아파 사실,feeling
요즘 나 헤어졌어 사실,feeling
요즘 나 떨어졌어 상당히,feeling
요즘 나 다쳤어 많이,feeling
요즘 나 꿀꿀해 되게,feeling
오늘따라 여기 갑갑해 되게,feeling
오늘따라 여기 고리타분해 분위기가,feeling
오늘따라 왠지 귀찮아 여기,feeling
오늘따라 분위기가 답답해 뭔가,feeling
뭔가 많이 따분해 좀,feeling
오늘 좀 무료해 음,feeling
오늘 좀 서먹해 많이,feeling
오늘 좀 신통찮아 기분이,feeling
오늘 좀 싫증나 왠지,feeling
오늘 좀 심드렁해 상당히,feeling
오늘 좀 심심해 되게,feeling
오늘 어쩐지 어색해 많이,feeling
오늘 어쩐지 재미없어 기분이,feeling
오늘 어쩐지 지겨워 나,feeling
오늘 어쩐지 지긋지긋해 상당히,feeling
오늘 어쩐지 지루해 사실,feeling
오늘 어쩐지 집 가고 싶어 되게,feeling
오늘 정말 골치 아파 많이,feeling
오늘 정말 기진맥진해 기분이,feeling
오늘 정말 아파 나,feeling
오늘 기분이 지끈거려 많이,feeling
오늘 상당히 피곤해 여기,feeling
오늘 여기 잠와 분위기가,feeling
좀 여기 졸려 상당히,feeling
좀 여기 싫어 분위기가,feeling
나 오늘 속이 안 좋아 좀,feeling
나 오늘 꽝이야 음,feeling
나 오늘 메롱이야 많이,feeling
나 오늘 스트레스받아 기분이,feeling
나 기분이 별로야 오늘,feeling
기분이 나 기분나빠 오늘,feeling
기분이 음 힘들어 좀,feeling
기분이 오늘 야근이야 좀,feeling
기분이 오늘 잠이안와 많이,feeling
어쩐지 기분이 무기력해 오늘,feeling
왠지 오늘 수면부족이야 기분이,feeling
왠지 나 정신줄 놓았어 오늘,feeling
사실 나 망했어 오늘,feeling
오늘 나 갑작스러워 사실,feeling
나 오늘 경악했어 사실,feeling
요즘 나 급작스러워 사실,feeling
요즘 나 기겁했어 상당히,feeling
요즘 나 기절초풍했어 많이,feeling
요즘 나 기절했어 되게,feeling
오늘따라 여기 까무러쳐 되게,feeling
오늘따라 여기 당혹스러워 분위기가,feeling
오늘따라 왠지 당황스러워 여기,feeling
오늘따라 분위기가 뜨악했어 뭔가,feeling
뭔가 많이 만만치않아 좀,feeling
오늘 좀 충격받았어 음,feeling
오늘 좀 움찔했어 많이,feeling
오늘 좀 이상해 기분이,feeling
오늘 좀 철렁했어 왠지,feeling
오늘 좀 충격적이야 상당히,feeling
오늘 좀 흠칫했어 되게,feeling
오늘 어쩐지 격노했어 많이,feeling
오늘 어쩐지 격분했어 기분이,feeling
오늘 어쩐지 격앙돼 나,feeling
오늘 어쩐지 격양돼 상당히,feeling
오늘 어쩐지 격해져 사실,feeling
오늘 어쩐지 괘씸해 되게,feeling
오늘 정말 굴욕적이야 많이,feeling
오늘 정말 기분나빠 기분이,feeling
오늘 정말 나빠 나,feeling
오늘 기분이 노여워해 많이,feeling
오늘 상당히 멸시당해 여기,feeling
오늘 여기 모멸감들어 분위기가,feeling
좀 여기 모욕적이야 상당히,feeling
좀 여기 못됐어 분위기가,feeling
나 오늘 무시당했어 좀,feeling
나 오늘 미워 음,feeling
나 오늘 버럭했어 많이,feeling
나 오늘 분노해 기분이,feeling
나 기분이 분통터져 오늘,feeling
기분이 나 분해 오늘,feeling
기분이 음 불만스러워 좀,feeling
기분이 오늘 불만족스러워 좀,feeling
기분이 오늘 비아냥거려 많이,feeling
어쩐지 기분이 삐쳤어 오늘,feeling
왠지 오늘 속썩여 기분이,feeling
왠지 나 신경질적이야 오늘,feeling
사실 나 심술궂어 오늘,feeling
오늘 나 야박해 사실,feeling
나 오늘 약올라 사실,feeling
요즘 나 얄미워 사실,feeling
요즘 나 어이없어 상당히,feeling
요즘 나 언짢아 많이,feeling
요즘 나 울화통터져 되게,feeling
오늘따라 여기 원망스러워 되게,feeling
오늘따라 여기 의심스러워 분위기가,feeling
오늘따라 왠지 증오해 여기,feeling
오늘따라 분위기가 지랄해 뭔가,feeling
뭔가 많이 질투해 좀,feeling
오늘 좀 짜증나 음,feeling
